Seat ID,Demand Partner,Deal ID,Private Deal,Bid Requests,Bid Responses,Imps,Revenue,Bid eCPM,Bidfloor,Win Rate
16,Google DV360,VDMY_512889418,Yes,53967900,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_412716507,Yes,31296360,0,0,$ 0.00,$ 0.00,$ 3.25,0.00 %
16,Google DV360,VDMY_447619091,Yes,30226860,0,0,$ 0.00,$ 0.00,$ 3.20,0.00 %
16,Google DV360,VDMY_501620331,Yes,23642460,0,0,$ 0.00,$ 0.00,$ 6.25,0.00 %
16,Google DV360,VDMY_490025372,Yes,23328120,0,1117,$ 6.81,$ 0.00,$ 6.10,0.00 %
16,Google DV360,VDMY_464865824,Yes,23021220,290160,70326,$ 225.04,$ 3.30,$ 3.20,0.31 %
74,Yahoo DSP,VDMY_387888938,Yes,21695040,74400,26889,$ 107.56,$ 8.33,$ 4.00,0.12 %
16,Google DV360,VDMY_483517831,Yes,21585300,31620,19909,$ 79.64,$ 4.12,$ 4.00,0.09 %
16,Google DV360,VDMY_475224467,Yes,20221920,0,0,$ 0.00,$ 0.00,$ 5.90,0.00 %
16,Google DV360,VDMY_523150134,Yes,20207040,85560,47583,$ 185.57,$ 4.02,$ 3.90,0.24 %
16,Google DV360,VDMY_470270919,Yes,19987560,0,0,$ 0.00,$ 0.00,$ 3.30,0.00 %
16,Google DV360,VDMY_462275609,Yes,19756920,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_464999684,Yes,19503960,398040,77477,$ 247.93,$ 3.30,$ 3.20,0.40 %
16,Google DV360,VDMY_387380385,Yes,19273320,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_521524640,Yes,19063140,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_500310441,Yes,18886440,31620,14765,$ 72.35,$ 5.05,$ 4.90,0.08 %
16,Google DV360,VDMY_394453335,Yes,18531180,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_373627698,Yes,17978760,20460,8192,$ 35.23,$ 4.43,$ 4.30,0.05 %
16,Google DV360,VDMY_501326752,Yes,17325900,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
80,MediaMath,VDMY_443216258,Yes,16669320,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_517958698,Yes,16250820,5580,4497,$ 26.98,$ 6.18,$ 6.00,0.03 %
16,Google DV360,VDMY_433440878,Yes,15132960,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_501414378,Yes,15008340,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_524424492,Yes,15000900,0,0,$ 0.00,$ 0.00,$ 6.10,0.00 %
16,Google DV360,VDMY_467127602,Yes,14772120,5580,214,$ 0.92,$ 4.43,$ 4.30,0.00 %
16,Google DV360,VDMY_503749587,Yes,12287160,22320,14759,$ 73.80,$ 5.05,$ 5.00,0.12 %
16,Google DV360,VDMY_524586761,Yes,11537580,0,0,$ 0.00,$ 0.00,$ 6.17,0.00 %
16,Google DV360,VDMY_414660440,Yes,11338560,0,0,$ 0.00,$ 0.00,$ 3.20,0.00 %
16,Google DV360,VDMY_377021709,Yes,11173020,18600,9347,$ 46.73,$ 5.06,$ 5.00,0.08 %
16,Google DV360,VDMY_394877386,Yes,11148840,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_414764655,Yes,11033520,0,0,$ 0.00,$ 0.00,$ 3.20,0.00 %
16,Google DV360,VDMY_503694576,Yes,10938660,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_524633733,Yes,10832640,128340,87661,$ 359.41,$ 4.22,$ 4.10,0.81 %
16,Google DV360,VDMY_441221736,Yes,10659660,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_483390147,Yes,10566660,11160,5359,$ 29.47,$ 5.67,$ 5.50,0.05 %
16,Google DV360,VDMY_504018320,Yes,10481100,124620,88985,$ 489.42,$ 5.67,$ 5.50,0.85 %
16,Google DV360,VDMY_518295151,Yes,10410420,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_490236182,Yes,10001220,122760,26553,$ 114.18,$ 4.43,$ 4.30,0.27 %
16,Google DV360,VDMY_281012099,Yes,9761280,3720,4146,$ 26.12,$ 6.49,$ 6.30,0.04 %
16,Google DV360,VDMY_440360663,Yes,9757560,9300,5904,$ 26.57,$ 4.63,$ 4.50,0.06 %
16,Google DV360,VDMY_419252425,Yes,9649680,0,0,$ 0.00,$ 0.00,$ 7.00,0.00 %
16,Google DV360,VDMY_378159471,Yes,9519480,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_399547734,Yes,9497160,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_399414230,Yes,9458100,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_514154691,Yes,9268380,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_431564449,Yes,9078660,22320,10239,$ 56.31,$ 5.67,$ 5.50,0.11 %
16,Google DV360,VDMY_322613686,Yes,8892660,0,0,$ 0.00,$ 0.00,$ 4.20,0.00 %
16,Google DV360,VDMY_304496042,Yes,8567160,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_490318408,Yes,8520660,0,0,$ 0.00,$ 0.00,$ 4.20,0.00 %
16,Google DV360,VDMY_390418421,Yes,8518800,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_PH_60888,Yes,8507640,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_358132218,Yes,8431380,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
80,MediaMath,VDMY_266029905,Yes,8420220,0,0,$ 0.00,$ 0.00,$ 3.50,0.00 %
16,Google DV360,VDMY_362442910,Yes,8353260,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_450221173,Yes,8332800,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_479945003,Yes,8260260,57660,27725,$ 119.22,$ 4.43,$ 4.30,0.34 %
16,Google DV360,VDMY_483276872,Yes,8236080,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_490455002,Yes,8146800,0,0,$ 0.00,$ 0.00,$ 6.30,0.00 %
16,Google DV360,VDMY_501583686,Yes,8094720,0,0,$ 0.00,$ 0.00,$ 6.25,0.00 %
16,Google DV360,VDMY_362837636,Yes,8011020,0,0,$ 0.00,$ 0.00,$ 4.19,0.00 %
16,Google DV360,VDMY_470383512,Yes,7998000,0,0,$ 0.00,$ 0.00,$ 8.08,0.00 %
16,Google DV360,VDMY_399613078,Yes,7992420,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_414170368,Yes,7986840,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_399731517,Yes,7947780,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_435352610,Yes,7905000,0,0,$ 0.00,$ 0.00,$ 5.30,0.00 %
16,Google DV360,VDMY_456895055,Yes,7865940,0,0,$ 0.00,$ 0.00,$ 8.12,0.00 %
80,MediaMath,VDMY_376521018,Yes,7864080,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_479314634,Yes,7860360,46500,12856,$ 62.99,$ 4.91,$ 4.90,0.16 %
80,MediaMath,VDMY_389030916,Yes,7679940,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_388941116,Yes,7665060,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_366731419,Yes,7581360,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_388883000,Yes,7519980,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_360979836,Yes,7458600,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_365121251,Yes,7272600,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_331984662,Yes,7229820,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_283245437,Yes,7140540,1860,1684,$ 8.25,$ 5.05,$ 4.90,0.02 %
16,Google DV360,VDMY_346647479,Yes,7086600,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_481882795,Yes,7071720,0,0,$ 0.00,$ 0.00,$ 9.00,0.00 %
16,Google DV360,VDMY_432667347,Yes,7038240,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_447335896,Yes,6950820,0,0,$ 0.00,$ 0.00,$ 7.01,0.00 %
16,Google DV360,VDMY_266567149,Yes,6911760,0,0,$ 0.00,$ 0.00,$ 3.75,0.00 %
16,Google DV360,VDMY_387971793,Yes,6880140,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_442222688,Yes,6800160,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_431732319,Yes,6681120,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_413124890,Yes,6681120,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_390585364,Yes,6649500,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_447264667,Yes,6625320,0,0,$ 0.00,$ 0.00,$ 7.01,0.00 %
16,Google DV360,VDMY_447115080,Yes,6612300,0,0,$ 0.00,$ 0.00,$ 9.93,0.00 %
16,Google DV360,VDMY_362986613,Yes,6545340,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_364436899,Yes,6524880,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_450933884,Yes,6506280,44640,10623,$ 52.05,$ 5.00,$ 4.90,0.16 %
16,Google DV360,VDMY_419913263,Yes,6472800,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_477011707,Yes,6424440,98580,44024,$ 198.11,$ 4.63,$ 4.50,0.69 %
16,Google DV360,VDMY_297282438,Yes,6335160,0,0,$ 0.00,$ 0.00,$ 5.37,0.00 %
16,Google DV360,VDMY_297282438_OLD,Yes,6333300,0,0,$ 0.00,$ 0.00,$ 5.37,0.00 %
16,Google DV360,VDMY_500791849,Yes,6098940,50220,33035,$ 181.69,$ 5.67,$ 5.50,0.54 %
16,Google DV360,VDMY_482436664,Yes,6017100,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_IP_16541,Yes,5953860,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_497725308,Yes,5916660,0,0,$ 0.00,$ 0.00,$ 6.20,0.00 %
16,Google DV360,VDMY_400625595,Yes,5912940,13020,3477,$ 17.39,$ 5.15,$ 5.00,0.06 %
16,Google DV360,VDMY_419058457,Yes,5907360,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_272180748,Yes,5886900,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_434894916,Yes,5851560,0,0,$ 0.00,$ 0.00,$ 20.00,0.00 %
16,Google DV360,VDMY_440864984,Yes,5844120,0,0,$ 0.00,$ 0.00,$ 0.01,0.00 %
16,Google DV360,VDMY_308448041,Yes,5743680,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_313817418,Yes,5708340,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_BY_11855,Yes,5693460,0,0,$ 0.00,$ 0.00,$ 4.10,0.00 %
16,Google DV360,VDMY_290790680,Yes,5671140,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_450717123,Yes,5665560,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_426431488,Yes,5643240,14880,6587,$ 46.11,$ 7.21,$ 7.00,0.12 %
16,Google DV360,VDMY_353190474,Yes,5637660,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_266822183,Yes,5622780,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_PH_11103,Yes,5613480,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_317811527,Yes,5568840,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_439974342,Yes,5526060,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_513953516,Yes,5464680,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_440419563,Yes,5380980,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_265971569,Yes,5278680,0,0,$ 0.00,$ 0.00,$ 3.50,0.00 %
16,Google DV360,VDMY_512545974,Yes,5271240,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_356168057,Yes,5230320,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_372676805,Yes,5189400,0,0,$ 0.00,$ 0.00,$ 5.34,0.00 %
16,Google DV360,VDMY_463752724,Yes,5180100,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_366879252,Yes,5176380,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_433615475,Yes,5146620,24180,16542,$ 72.78,$ 4.52,$ 4.40,0.32 %
16,Google DV360,VDMY_314677095,Yes,5075940,0,0,$ 0.00,$ 0.00,$ 6.17,0.00 %
16,Google DV360,VDMY_463885593,Yes,5003400,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_358683084,Yes,5001540,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_HV_24766,Yes,4968060,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_382330796,Yes,4901100,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_443469075,Yes,4895520,63240,35406,$ 166.41,$ 4.84,$ 4.70,0.72 %
16,Google DV360,VDMY_419310864,Yes,4889940,0,0,$ 0.00,$ 0.00,$ 7.00,0.00 %
16,Google DV360,VDMY_332027986,Yes,4882500,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_419250671,Yes,4858320,0,0,$ 0.00,$ 0.00,$ 7.00,0.00 %
16,Google DV360,VDMY_AM_91284,Yes,4852740,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_328381155,Yes,4850880,0,0,$ 0.00,$ 0.00,$ 0.01,0.00 %
16,Google DV360,VDMY_290963555,Yes,4828560,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_313758306,Yes,4822980,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,VDMY_276881538,Yes,4813680,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_368153859,Yes,4806240,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_331651846,Yes,4748580,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_331575657,Yes,4746720,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_518058576,Yes,4625820,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_402170934,Yes,4623960,13020,9315,$ 46.58,$ 5.10,$ 5.00,0.20 %
16,Google DV360,VDMY_409874827,Yes,4557000,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_352548136,Yes,4543980,0,0,$ 0.00,$ 0.00,$ 20.00,0.00 %
16,Google DV360,VDMY_352477582,Yes,4512360,0,0,$ 0.00,$ 0.00,$ 15.00,0.00 %
16,Google DV360,VDMY_274644979,Yes,4503060,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_472216723,Yes,4432380,0,0,$ 0.00,$ 0.00,$ 5.10,0.00 %
80,MediaMath,VDMY_381235126,Yes,4365420,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,VDMY_381040656,Yes,4315200,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_394676036,Yes,4315200,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
80,MediaMath,VDMY_443316924,Yes,4263120,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_268323755,Yes,4246380,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_376712140,Yes,4231500,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_382181765,Yes,4227780,0,0,$ 0.00,$ 0.00,$ 4.70,0.00 %
16,Google DV360,VDMY_382260279,Yes,4188720,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_380863483,Yes,4186860,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,VDMY_380770759,Yes,4185000,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_CR_50291,Yes,4149660,5580,4317,$ 25.90,$ 6.18,$ 6.00,0.10 %
16,Google DV360,VDMY_420569430,Yes,4136640,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_480659539,Yes,4118040,11160,6459,$ 38.75,$ 6.18,$ 6.00,0.16 %
16,Google DV360,VDMY_282044700,Yes,4106880,0,0,$ 0.00,$ 0.00,$ 5.39,0.00 %
16,Google DV360,VDMY_366474166,Yes,4101300,0,0,$ 0.00,$ 0.00,$ 4.20,0.00 %
16,Google DV360,VDMY_360688521,Yes,4101300,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_444816702,Yes,4073400,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_BM_48247,Yes,4028760,0,140,$ 0.93,$ 0.00,$ 6.65,0.00 %
16,Google DV360,VDMY_373597881,Yes,3896700,0,0,$ 0.00,$ 0.00,$ 5.70,0.00 %
16,Google DV360,VDMY_500137055,Yes,3840900,1860,3528,$ 21.17,$ 6.18,$ 6.00,0.09 %
16,Google DV360,VDMY_308781553,Yes,3805560,0,0,$ 0.00,$ 0.00,$ 4.70,0.00 %
16,Google DV360,VDMY_420447766,Yes,3801840,5580,5274,$ 26.37,$ 5.15,$ 5.00,0.14 %
16,Google DV360,VDMY_524786506,Yes,3770220,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_397152688,Yes,3770220,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_361144139,Yes,3753480,24180,6331,$ 31.66,$ 5.15,$ 5.00,0.17 %
16,Google DV360,VDMY_414232867,Yes,3671640,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_282342887,Yes,3656760,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_PU_90002,Yes,3502380,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_396939870,Yes,3493080,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
80,MediaMath,VDMY_381316409,Yes,3444720,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_397053909,Yes,3409380,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_290890867,Yes,3370320,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_394913080,Yes,3338700,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_PH_58199,Yes,3307080,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_277057765,Yes,3275460,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,1062002_err,Yes,3269880,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_376656993,Yes,3266160,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
